tramo,id_monumento,clave_de_excavacion,num_bolsa,codigo_exc,correccion_cod,ubicacion,intervencion,materia_prima,color_fuente,tecnologia,industria,tipo_tecnologico,atributo_1,atributo_2,atributo_3,porcentaje_corteza,seccion_pieza,dimension_rango,cantidad,porcentaje_pieza,largo,ancho,grosor,observaciones_adicionales,dibujo,foto_1,foto_2,analizador,fecha_analisis,registro_surp
"2",T2_07050,T2_07050_256_0000378,"105",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Rojo/rosado,Tallada,Percusión casual,Núcleo casual multidireccional,Negativos dorsales multidireccionales,Plataforma facetada,Completo,30 a 40%,Completa,> 5.5 cm,"1",> 70%,6.39,6.38,5.06,"Núcleo casual multidireccional sobre sílex. Completo, presenta al menos 3 diferentes direccionalidades de extracción;  acompañadas de una muy pequeña porción de corteza.",Pendiente,T2_07050_256_0000378_F1,T2_07050_256_0000378_F2,Victor Oseguera,2023/03/15,Pendiente
"2",T2_07050,T2_07050_256_0000403,"122",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Caliza,Beige,Pulida,Utilitaria,Pulidor,Pulimentos,Volumen tabular,Completo,40 a 50%,Completa,> 5.5 cm,"1",> 70%,10.69,4.3,3.09,"Pulidor sobre caliza. Completo, presenta un volumen tabular con dos lados planos que presentan pulimentaciones por uso. Su sección transversal  es de forma cuadrangular con esquinas romas.",Pendiente,T2_07050_256_0000403_F1,T2_07050_256_0000403_F2,Victor Oseguera,2023/03/15,Pendiente
"2",T2_07043,T2_07043_234_0002846,"671",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Beige,Tallada,Unifaciales y bifaciales,Tajador,Negativos dorsales centrípetos,Huellas de percusión,Sección transversal triangular,10 a 20%,Completa,> 5.5 cm,"1",> 70%,10.57,6.84,7.5,"Tajador bifacial sobre sílex. Completo, sección transversal triangular producida en su lado plano por el nódulo soporte y sus dos lados que se unen por medio de la talla bifacial. La zona del borde útil contiene huellas de desgaste por percusión, que tomadas en cuenta con su volúmen, podemos inferir que s eutilizó en actividades que implicaron gran esfuerzo para llevarse a cabo (tajar).",Pendiente,T2_07043_234_0002846_F1,T2_07043_234_0002846_F2,Victor Oseguera,2023/03/15,Pendiente
"2",T2_07050,T2_07050_256_0000468,"164",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Caliza,Beige,Herramientas,Percutor,Percutor natural,Huellas de percusión,A partir de nódulo,Volumen esférico,70 a 80%,Completa,> 5.5 cm,"1",> 70%,9.54,9.55,8.97,"Percutor natural de caliza. Completo, volumen esférico y huellas de percusión que redondearon las aristas atenuadas que unían las caras de la roca.",Pendiente,T2_07050_256_0000468_F1,T2_07050_256_0000468_F2,Victor Oseguera,2023/03/15,Pendiente
"2",T2_07051,T2_07051_207_0000102,"17",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Caliza,Beige,Pulida,Molienda,Mano de metate,Pulimentos,Desgaste,Sección transversal plana-convexa,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,10.92,7.88,6.01,"Mano de metate sobre caliza. Completa, sección transversal es plano convexa; sobre la zona plana se observan los pulimentos, mientras que en la zona convexa se observan huellas de desbaste que conforman el volúmen de la pieza.",Pendiente,T2_07051_207_0000102_F1,T2_07051_207_0000102_F2,Victor Oseguera,2023/03/16,Pendiente
"2",T2_07051,T2_07051_207_0000389_LL1,75_1,OLIT,SIN CAMBIO,Segmento,Variante Petenes (Cansacbé),Sílex,Amarillo cafetoso,Tallada,Unifaciales y bifaciales,Raedera sobre lámina de fragmentación de cincel,Negativos dorsales discordantes,Retoque marginal,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,10.81,2.71,1.47,"Raedera sobre lámina de fragmentación de cincel bifacial de sílex. Completa, presenta huellas de percusión en la parte proximal (que develan su origen a partir de cincel) y ondas radiales ventrales muy marcadas; así como pulimentos sobre los negativos discordantes de bifacial, producidos por el uso. El borde útil se encuentra sobre el vientre del filo distal-derecho (retoque marginal, smeicircular y contínuo).",Pendiente,T2_07051_207_0000389_LL1_F1,T2_07051_207_0000389_LL1_F2,Victor Oseguera,2023/03/16,Pendiente
"2",T2_07051,T2_07051_207_0000719,"141",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Caliza,Beige,Pulida,Utilitaria,Pulidor,Pulimentos,Completo,"-",Sin_corteza,Completa,> 5.5 cm,"1",> 70%,6.37,5.76,4.68,"Pulidor sobre caliza. Completo, presenta un volumenojival con el lado planos con pulimentaciones por uso. Su sección transversal  es de forma ojivala con la punta roma.",Pendiente,T2_07051_207_0000719_F1,T2_07051_207_0000719_F2,Victor Oseguera,2023/03/16,Pendiente
"2",T2_07051,T2_07051_207_0000823,"164",LITI,OLIT,Segmento,Variante Petenes (Cansacbé),Sílex,Gris oscuro,Tallada,Unifaciales y bifaciales,Punta de proyectil sobre lasca,Apedunculada,Retoque bifacial,Desgaste,Sin_corteza,Completa,5.5 cm,"1",> 70%,5.21,2.65,0.83,"Punta bifacial de proyectil sobre lasca de sílex. Completa, apedunculada y manufacturada por medio de retoque bifacial.",Pendiente,T2_07051_207_0000823_F1,T2_07051_207_0000823_F2,Victor Oseguera,2023/03/16,Pendiente
"2",T2_07052,T2_07052_224_0005298,"839",OLIT,LITI,Segmento,Variante Petenes (Cansacbé),Caliza,Beige gris,Pulida,Molienda,Mano de metate,Pulimentos,Desgaste,Sección transversal circular,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,16.5,7.15,7.13,"Mano de metate sobre caliza. Completa, sección transversal circular.",Pendiente,T2_07052_224_0005298_F1,T2_07052_224_0005298_F2,Victor Oseguera,2023/03/16,Pendiente
"2",T2_07237,T2_07237_221_0005652,"993",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),No_identificada,Café oscuro,Pulida,Ornamentos,Cuenta,Completo,Perforación bicónica,Micropulidos,Sin_corteza,Completa,< 1 cm,"1",> 70%,0.52,0.58,0.36,"Cuenta de roca no identificada. Completa, perforación bicónica (.16 mm) con algunas vesículas  propias de la materia prima. Volumen aplanado con perforación al centro.",Pendiente,T2_07237_221_0005652_F1,T2_07237_221_0005652_F2,Victor Oseguera,2023/03/16,Pendiente
"2",T2_07250,T2_07250_204_0003712,"892",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Caliza,Beige,Herramientas,Percutor,Percutor natural,Huellas de percusión,A partir de nódulo,Volumen subesférico,30 a 40%,Completa,> 5.5 cm,"1",> 70%,6.88,6.4,5.76,"Percutor natural sobre caliza. Completo, presenta al menos 3 zonas con huellas de percusión sobre su volumen.",Pendiente,T2_07250_204_0003712_F1,T2_07250_204_0003712_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07250,T2_07250_204_0003718,"898",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Rosado,Herramientas,Percutor,Percutor reutilizado,Huellas de percusión,A partir de mano de metate,Sección transversal circular,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,6.35,6,4.8,Percutor reutilizado sobre sílex. Manufacturado a partir de mano de metate (extremo distal). Huellas de percusión sobre los filos de la fractura de la mano de metate.,Pendiente,T2_07250_204_0003718_F1,T2_07250_204_0003718_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07250,T2_07250_204_0003740,"919",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Rojo oscuro,Herramientas,Percutor,Percutor reutilizado,Huellas de percusión,Negativos dorsales de sentido opuesto,Pulimentos,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,11.22,7.15,6.95,Percutor reutilizado sobre sílex. Manufacturado a partir de mano de metate (extremo distal). Huellas de percusión sobre los filos de la fractura de la mano de metate y sobre el extremo distal del soporte original. Presenta desprendimientos por reacción de la percusión.,Pendiente,T2_07250_204_0003740_F1,T2_07250_204_0003740_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07250,T2_07250_204_0003763,"922",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Beige,Pulida,Utilitaria,Plegador,Pulimentos,Volumen subesférico,Micropulidos,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,5.54,4.76,4.91,"Plegador sobre caliza. Completa, volumen subesférico y con huellas de pulimentos propias de la actividad de plegar fibras. Presenta depresiones laterales con micropulidos propios del agarre manual durante el uso del artefacto.",Pendiente,T2_07250_204_0003763_F1,T2_07250_204_0003763_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07250,T2_07250_221_0005805_LL1,1083_1,OLIT,SIN CAMBIO,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Gris claro,Tallada,Unifaciales y bifaciales,Raedera sobre hacha bifacial,Retoque unifacial,Pulimentos,A partir de bifacial,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,5.51,6.25,2.95,"Raedera sobre hacha bifacial de sílex. Completa, se utilizó una de las caras del hacha para realizar retoques unifaciales centrípetos, semicirculares y contínuos que se ocompañan de desgaste; esto conforma un filo convexo si se observa en planta y sinuoso visto desde el perfil. La cara opuesta tiene huellas del soporte sobre el que se manufacturó; los pulimentos y los negativos del soporte original son muy evidentes.  Etiqueta: ""asociado a entierro 1"".",Pendiente,T2_07250_221_0005805_LL1_F1,T2_07250_221_0005805_LL1_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07250,T2_07250_204_0003721,"901",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Caliza,Beige,Pulida,Utilitaria,Esfera (uso no identificado),Pulimentos,Volumen esférico,"-",Sin_corteza,Completa,1.5 cm,"1",> 70%,1.28,1.21,1.19,Esfera de caliza. Función no identificada. Completamente pulida y de volúmen esférico muy regular.,Pendiente,T2_07250_204_0003721_F1,T2_07250_204_0003721_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07250,T2_07250_221_0006314,"1176",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Caliza,Gris,Pulida,Utilitaria,Pulidor,Pulimentos,A partir de nódulo,Micropulidos,50 a 60%,Completa,> 5.5 cm,"1",> 70%,6.15,4.81,2.6,"Pulidor sobre nódulo calizo. Completo, presenta un área útil aplanada y micropulidos en las zonas laterales que fueron producidos por el agarre manual. EN su área útil presenta dos depresiones rellenas de estuco, lo que pod´ria develar su uso como pulidor de pisos o paredes recubiertas de estuco.",Pendiente,T2_07250_221_0006314_F1,T2_07250_221_0006314_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07250,T2_07250_221_0006349,"1211",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Caliza,Gris,Herramientas,Percutor,Percutor reutilizado,Huellas de percusión,A partir de mano de metate,Pulimentos,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,8.14,6.02,4.96,"Percutor reutilizado de caliza. Completo, a partir de mano de metate. Las aristas de la fractura del soporte, así como el extremo distal del mismo fueron reutilizados para percutir; es en estas zonas donde se concentran las huellas de percusión.",Pendiente,T2_07250_221_0006349_F1,T2_07250_221_0006349_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07250,T2_07250_255_0000055,"48",OLIT,SIN CAMBIO,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Caliza,Beige,Herramientas,Percutor,Percutor natural,Huellas de percusión,Volumen esférico,Completo,20 a 30%,Completa,> 5.5 cm,"1",> 70%,7.64,7.45,7.45,"Percutor natural sobre caliza. Completo, volúmen esférico con zonas de huellas de percusión que fueron causantes del redondeamiento del nódulo original (aún se conservan zonas inalteradas con corteza apenas perceptible). Peso adecuado para la percusión dura sobre piezas de gran formato.",Pendiente,T2_07250_255_0000055_F1,T2_07250_255_0000055_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07250,T2_07250_255_0000042,"38",OLIT,SIN CAMBIO,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Caliza,Café traslúcido (similar a Miguel Colorado),Tallada,Unifaciales y bifaciales,Punta de proyectil sobre lasca,Pedunculada,Retoque bifacial,Desgaste,Sin_corteza,Completa,5.5 cm,"1",> 70%,5.17,3.04,0.95,"Punta de proyectil sobre lasca de sílex. Completa, su pedúnculo es de lados rectos alineados hacia la convergencia pero truncados por una base plana (posiblemente producto de fractura previa). Ambos filos laterales con convexos (vista en planta) y los filos en perfil son sinuosos. La sección transversal es bixconvexa y  la cara ventral muestra huellas del soporte original.",Pendiente,T2_07250_255_0000042_F1,T2_07250_255_0000042_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07250,T2_07250_204_0003473,"799",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Sílex,Café grisáceo,Tallada,Unifaciales y bifaciales,Tajador,Negativos dorsales centrípetos,Huellas de percusión,Desgaste,20 a 30%,Completa,> 5.5 cm,"1",> 70%,7.74,6.93,3.64,"Tajador bifacial sobre sílex. Completo, negativos de sentid centrípeto en ambas caras  y con algunas áreas acompañadas de corteza. Huellas de percusión y desgaste en filos por acción de tajar. Sección trasnversal biconvexa.",Pendiente,T2_07250_204_0003473_F1,T2_07250_204_0003473_F2,Victor Oseguera,2023/03/17,Pendiente
"2",T2_07258,T2_07258_246_0002875,"435",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Caliza,Gris oscuro,Herramientas,Percutor,Percutor natural,Desgaste,Semiesférico,Completo,50 a 60%,Completa,> 5.5 cm,"1",> 70%,6.41,5.16,4.58,"Percutor natural de caliza. Completo, muestra huellas de desgaste lineales en uno de los extremos de la pieza, así como una faceta por el mismo tipo de desgaste. ",Pendiente,T2_07258_246_0002875_F1,T2_07258_246_0002875_F2,Victor Oseguera,2023/03/21,Pendiente
"2",T2_07258,T2_07258_246_0002885,"449",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Caliza,Beige,Herramientas,Percutor,Percutor natural,Negativos dorsales de sentido opuesto,Huellas de percusión,Desgaste,50 a 60%,Completa,> 5.5 cm,"1",> 70%,6.38,5.97,5.27,"Percutor natural de caliza. Completo, muestra huellas de percusión en ambos extremos del eje longitudinal, así como desprendimientos de sentido opuesto debidos a la percusión.",Pendiente,T2_07258_246_0002885_F1,T2_07258_246_0002885_F2,Victor Oseguera,2023/03/21,Pendiente
"2",T2_10020,T2_10020_221_0005238,"850",LITI,OLIT,Segmento,Variante petenes,Sílex,Café grisáceo,Tallada,Unifaciales y bifaciales,Cincel,Negativos dorsales centrípetos,Huellas de percusión,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,2.55,5.26,2.22,"Cincel bifacial sobre sílex. Completo, negativos centrípetos de talla bifacial y retoque bimarginal. Cuenta con desprendimientos propios del uso de cincel en el extremo distal o borde últi. Cuenta también con huellas de percusión en el extremo proximal, debido a la acción de percusión sobre él. Los pulimentos osbre las nervaduras de ambas caras fueron producidas por desgaste durante el uso del artefacto; estos se concentran en mayor medida en el extremo distaal-medial de la pieza. La sección transversal y longitudinal son de forma biconvexa. Los filos laterales también muestran desgaste por pulimento.",T2_10020_221_0005238_0,T2_10020_221_0005238_F1,T2_10020_221_0005238_F2,Victor Oseguera,2023/03/22,Pendiente
"2",T2_07250,T2_07250_256_0002191,"521",LITI,OLIT,Segmento,Variante Tenabo (Zona arqueológica Sacamukuy),Caliza,Beige,Tallada,Unifaciales y bifaciales,Cincel,Negativos dorsales centrípetos,Huellas de percusión,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,7.19,5.68,3.69,"Cincel bifacial sobre sílex. Completo, negativos de bifacial en ambas caras (centrípetos). Una de las caras presenta lasqueos de reavivamiento de filo distal, acompañado de desgaste. Las huellas de percusión están ubicadas en la zona proximal de la pieza. Ambas caras tienen pulimentos sobre las nervaduras, estos fueorn causados por el desgaste.",Pendiente,T2_07250_256_0002191_F1,T2_07250_256_0002191_F2,Vïctor Oseguera,2023/03/23,Pendiente
"2",T2_04306,T2_04306_263_0000091_LL1,21_1,OLIT,SIN CAMBIO,Segmento,Variante Campeche,Sílex,Beige,Tallada,Unifaciales y bifaciales,Perforador sobre lasca de adelgazamiento bifacial,Talón liso,Retoque bimarginal,Desgaste,Sin_corteza,Completa,5 cm,"1",> 70%,4.83,3.28,1.25,"Perforador sobre lasca de adlegazamiento bifacial. Completo, talón liso y sección transversal delgada. Se aprovechó la zona distal para producir el perforador; se retocó el filo izquierdo en la cara ventral y el derecho en la cara dorsal para prpoducir una punta perforante de sección transversal más o menos romboidal. Presenta desgaste por uso y los retoques son semicirculares contínuos y en algunas zonas conforman escalonamientos.",Pendiente,T2_04306_263_0000091_LL1_F1,T2_04306_263_0000091_LL1_F2,Vïctor Oseguera,2023/03/23,Pendiente
"2",T2_04306,T2_04306_263_0000195_LL1,44_1,OLIT,SIN CAMBIO,Segmento,Variante Campeche,Sílex,Gris claro,Tallada,Unifaciales y bifaciales,Perforador sobre lasca de adelgazamiento/descortezamiento bifacial,Negativos dorsales correspondientes,Retoque bimarginal,Desgaste,20 a 30%,Completa,> 5.5 cm,"1",> 70%,7.34,6.33,1.24,"Perforador sobre lasca de adelgazamiento y descortezamiento. Manufacturado en sílex. Se aprovechó la parte proximal de la lasca para retocar una punta perforante a partir de una fractura previa de la pieza; los retoques conforman una sección transversal de forma triangular que está acompañada de pulimentos. La corteza de la lasca se ubica e la zona distal de la misma, pero en el extremo opuesto al perforador.",Pendiente,T2_04306_263_0000195_LL1_F1,T2_04306_263_0000195_LL1_F2,Vïctor Oseguera,2023/03/23,Pendiente
"2",T2_04311,T2_04311_263_0001376_LL1,275_1,OLIT,SIN CAMBIO,Segmento,Variante Campeche,Sílex,Beige,Tallada,Unifaciales y bifaciales,Perforador sobre lasca de adelgazamiento bifacial,Talón liso,Negativos dorsales correspondientes,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,6.15,3.3,1.15,"Perforador sobre lasca de adelgazamiento bifacial de sílex. Completo,  talón liso y de relación angular aguda con la cara dorsal; negativos dorsales concordantes. Retoque dorsal-distal que conforman una punta aguzada perforante que conforma una sección transversal triangular; los retoques son marginales, de forma semicircular y son contínuos.",Pendiente,T2_04311_263_0001376_LL1_F1,T2_04311_263_0001376_LL1_F2,Vïctor Oseguera,2023/03/24,Pendiente
"2",T2_04315,T2_04315_262_0000717_LL1,144_1,OLIT,SIN CAMBIO,Segmento,Variante Campeche,Sílex,Amarillo cafetoso,Herramientas,Percutor,Percutor modificado,Huellas de percusión,Abrasión,Negativos dorsales multidireccionales,20 a 30%,Completa,> 5.5 cm,"1",> 70%,7.01,7.05,3.72,"Percutor modificado de sílex. Completo, de volumen más o menos discoidal. La zona de la orilla del disco o volumen se encuentra cubierta de huellas de percusión y abrasión; posiblemente estuvo implicado en estas actividades de talla de rocas. La cara más espesa cuenta con corteza y algunos negativos de varias direcciones; mientras que la opuesta cuenta con dos grandes negativos que la atraviesan de lado a lado y están unidos por una nervadura central. Presenta una ligera pátina blanquecina sobre algunas zonas de sílex expuesto.",Pendiente,T2_04315_262_0000717_LL1_F1,T2_04315_262_0000717_LL1_F2,Vïctor Oseguera,2023/03/24,Pendiente
"2",T2_04315,T2_04315_262_0000744_LL1,151_1,OLIT,SIN CAMBIO,Segmento,Variante Campeche,Sílex,Amarillo cafetoso,Tallada,Unifaciales y bifaciales,Tajador bifacial sobre nódulo,Negativos dorsales centrípetos,Desgaste,Desprendimientos térmicos,40 a 50%,Completa,> 5.5 cm,"1",> 70%,5.74,5.92,3.25,"Tajador sobre nódulo  de sílex. Completo, presenta un filo útil sinuoso generado por lasqueos alternos;  se observa una porción de corteza proveniente del nódulo y algunos negativos de desprendimientos térmicos semicirculares. Su forma en planta se aproxima a una ojiva de punta redondeada.",Pendiente,T2_04315_262_0000744_LL1_F1,T2_04315_262_0000744_LL1_F1,Vïctor Oseguera,2023/03/27,Pendiente
"2",T2_04315,T2_04315_262_0000769_LL1,156_1,OLIT,SIN CAMBIO,Segmento,Variante Campeche,Sílex,Blanco pálido,Tallada,Unifaciales y bifaciales,Tajador bifacial sobre nódulo,Negativos dorsales centrípetos,Huellas de percusión,Desgaste,30 a 40%,Completa,> 5.5 cm,"1",> 70%,8.61,8.67,7.37,"Tajador sobre nódulo  de sílex. Completo, presenta un filo útil sinuoso generado por lasqueos alternos;  se observa una porción de corteza proveniente del nódulo. Se observa el filo utilizado para corte por percusión.",Pendiente,T2_04315_262_0000769_LL1_F1,T2_04315_262_0000769_LL1_F2,Vïctor Oseguera,2023/03/27,Pendiente
"2",T2_07264,T2_07264_263_0000918_LL1,183_1,OLIT,SIN CAMBIO,Segmento,Variante Campeche,Sílex,Anaranjado rojizo,Tallada,Percusión casual,Raspador raedera (bifuncional) sobre lasca,Talón liso,Negativos dorsales correspondientes,Desgaste,Sin_corteza,Completa,> 5.5 cm,"1",> 70%,6.35,4.27,1.73,"Raspador/raedera (bifuncional) sobre lasca de sílex. Completo, talón liso apenas perceptible por la cubierta de pátina que presenta; los negativos del sorso con correspondientes en el área proximal y discordante en la zona distal. Los bordes laterales cuentan con retoques bimarginales, semicirculares, contínuos y están acompañados de desgaste (área activa de raedera). La zona del filo distal-transversal muestra un ángulo abrupto entre el dorso y el vientre que  muestra desgaste y algunos negativos de retoque (área activa de raspador). ",Pendiente,T2_07264_263_0000918_LL1_F1,T2_07264_263_0000918_LL1_F2,Vïctor Oseguera,2023/03/28,Pendiente
"2",T2_07265,T2_07265_262_0000303_LL1,42_1,OLIT,SIN CAMBIO,Segmento,Variante Campeche,Sílex,Café grisáceo,Tallada,Percusión casual,Núcleo casual multidireccional,Plataforma lisa(unifacetada),Negativos dorsales multidireccionales,Completo,10 a 20%,Completa,> 5.5 cm,"1",> 70%,6.52,6.29,4.8,Núcleo casual multidireccional de lascas sobre sílex. Presenta una plataforma principal lisa y al menos dos direcciones secundarias de extracción también acompañadas de plataformas lisas.,Pendiente,T2_07265_262_0000303_LL1_F1,T2_07265_262_0000303_LL1_F2,Vïctor Oseguera,2023/03/29,Pendiente
